paper,coefficient number,regression number,original p-value,randomization inference p-value,reported treatment effect indicator,leverage
AshrafBerryShapiro_2010,235.0,40.0,0.0369983437185749,0.0357964203579642,1,0.0121018349962225
AshrafBerryShapiro_2010,236.0,40.0,0.1621013361882699,0.1561843815618438,0,
AshrafBerryShapiro_2010,237.0,40.0,0.1283012876259173,0.1184881511848815,0,
AshrafBerryShapiro_2010,238.0,40.0,0.253079862680076,0.2553744625537446,0,
AshrafBerryShapiro_2010,239.0,40.0,0.4711816468754643,0.4754524547545245,0,
AshrafBerryShapiro_2010,240.0,40.0,0.3402789336599829,0.3478652134786521,0,
AshrafBerryShapiro_2010,241.0,40.0,0.883065411966012,0.8872112788721128,0,
AshrafBerryShapiro_2010,242.0,40.0,0.9566868353050462,0.9020138262699128,0,
AshrafBerryShapiro_2010,243.0,41.0,0.5853072868368108,0.5934406559344065,1,0.0215016495069795
AshrafBerryShapiro_2010,244.0,41.0,0.9543525998976764,0.9537046295370464,0,
AshrafBerryShapiro_2010,245.0,41.0,0.7292375844833745,0.7288271172882712,0,
AshrafBerryShapiro_2010,246.0,41.0,0.1328189962787637,0.1405859414058594,0,
AshrafBerryShapiro_2010,247.0,41.0,0.3607657586066807,0.3748625137486251,0,
AshrafBerryShapiro_2010,248.0,41.0,0.1203571862923429,0.1323867613238676,0,
AshrafBerryShapiro_2010,249.0,42.0,0.0293995055989909,0.0273972602739726,1,0.0118651614935538
AshrafBerryShapiro_2010,250.0,42.0,0.0098390208360342,0.0097990200979902,0,
AshrafBerryShapiro_2010,251.0,42.0,0.328172025161598,0.3316668333166683,0,
AshrafBerryShapiro_2010,252.0,42.0,0.3054239002482626,0.3042695730426957,0,
AshrafBerryShapiro_2010,253.0,42.0,0.3842885533091455,0.3894610538946105,0,
AshrafBerryShapiro_2010,254.0,42.0,0.4621544378821376,0.4591540845915408,0,
AshrafBerryShapiro_2010,255.0,42.0,0.7924024688124711,0.78992100789921,0,
AshrafBerryShapiro_2010,256.0,42.0,0.4188997191133815,0.408034462031657,0,
AshrafBerryShapiro_2010,257.0,43.0,0.6794733225613171,0.6917308269173083,1,0.0216217889556568
AshrafBerryShapiro_2010,258.0,43.0,0.163520208813049,0.1751824817518248,0,
AshrafBerryShapiro_2010,259.0,43.0,0.1008602160281419,0.1104889511048895,0,
AshrafBerryShapiro_2010,260.0,43.0,0.0212281113506006,0.0252974702529747,0,
AshrafBerryShapiro_2010,261.0,43.0,0.2599744469288742,0.2730726927307269,0,
AshrafBerryShapiro_2010,262.0,43.0,0.021472198507535,0.0226977302269773,0,
BurdeLinden_2013,1.0,1.0,0.000187385721384,0.00999900009999,1,0.26429367350471
BurdeLinden_2013,2.0,2.0,9.13104456492559e-05,0.00999900009999,1,0.2583392945725835
BurdeLinden_2013,3.0,3.0,0.0003404894592249,0.012998700129987,1,0.2605132822031628
BurdeLinden_2013,4.0,4.0,0.0003411278576196,0.0124987501249875,1,0.2550515301815079
BurdeLinden_2013,5.0,5.0,1.3027907754103187e-05,0.0066993300669933,1,0.2628966977355215
BurdeLinden_2013,6.0,6.0,2.381381704084756e-05,0.0036996300369963,1,0.2521992721998031
BurdeLinden_2013,7.0,7.0,0.0041981866126124,0.0190980901909809,1,0.2936453248804475
BurdeLinden_2013,8.0,8.0,0.0041187083463567,0.0107989201079892,1,0.2710620674321997
BurdeLinden_2013,9.0,9.0,0.0027302848413526,0.0322967703229677,1,0.2966655537169089
BurdeLinden_2013,10.0,10.0,0.0013673534682031,0.0241975802419758,1,0.2786473940618864
BurdeLinden_2013,11.0,11.0,0.0146570790093856,0.0622937706229377,1,0.2995026320751217
BurdeLinden_2013,12.0,12.0,0.0019421457511841,0.018998100189981,1,0.2849710241226749
BurdeLinden_2013,13.0,13.0,0.0023694903346608,0.0573942605739426,1,0.1929775387355072
BurdeLinden_2013,14.0,13.0,0.0289195487382774,0.1084891510848915,1,0.1570977970964894
BurdeLinden_2013,15.0,14.0,0.0119783595364685,0.0441955804419558,1,0.1890174564370465
BurdeLinden_2013,16.0,14.0,0.462650338863935,0.5138486151384861,1,0.1743153272971022
BurdeLinden_2013,17.0,15.0,0.0183708423820119,0.1065893410658934,1,0.1951448308237213
BurdeLinden_2013,18.0,15.0,0.0012084766008467,0.0015998400159984,1,0.1564804584168243
BurdeLinden_2013,19.0,16.0,0.0080494272278024,0.0572942705729427,1,0.1855328546376383
BurdeLinden_2013,20.0,16.0,0.2450401155080323,0.2837716228377162,1,0.1727318681349136
ChenChen_2011,1.0,1.0,0.2173522853528812,0.311968803119688,1,0.2222222222222112
ChenChen_2011,2.0,1.0,0.1604501363979432,0.278972102789721,1,0.2222222222222112
ChenChen_2011,3.0,1.0,0.0007615026737894,0.0668933106689331,1,0.1666666666666686
ChenChen_2011,4.0,1.0,0.3688560258478705,0.4638536146385361,1,0.1666666666666686
ChenChen_2011,5.0,2.0,0.3766737030591606,0.5201479852014799,1,0.1960736639557667
ChenChen_2011,6.0,2.0,0.3075582141319935,0.4712528747125287,1,0.2197137905609033
ChenChen_2011,7.0,2.0,0.0006906004667273,0.0962903709629037,1,0.1701542400072152
ChenChen_2011,8.0,2.0,0.3688098102025445,0.543045695430457,1,0.176090364225925
ChenLi_2009,1.0,1.0,0.6944356399461384,0.7671232876712328,1,0.4402985074626869
ChenLi_2009,2.0,1.0,1.698338136669265e-05,0.0021997800219978,1,0.1966666666666666
ChenLi_2009,3.0,1.0,0.3192242703572214,0.4738526147385261,1,0.3333333333333336
ChenLi_2009,4.0,1.0,0.1391745973639431,0.3292670732926707,1,0.3297872340425544
ChenLi_2009,5.0,2.0,0.6664127853403714,0.7565243475652434,1,0.4402985074626869
ChenLi_2009,6.0,2.0,6.642793316225786e-11,0.0001999800019998,1,0.1966666666666666
ChenLi_2009,7.0,2.0,0.9294935195988936,0.942105789421058,1,0.3333333333333336
ChenLi_2009,8.0,2.0,0.1336957085502207,0.3381661833816618,1,0.3297872340425544
DupasRobinson_2013a,1.0,1.0,0.0068646566830923,0.000999900009999,1,0.009485962545469
DupasRobinson_2013a,2.0,2.0,0.0106775857577019,0.0012998700129987,1,0.0131530372859879
DupasRobinson_2013a,3.0,2.0,0.3743711501009013,0.4132586741325867,0,
DupasRobinson_2013a,4.0,2.0,0.0414044916145429,0.0268973102689731,1,0.0242904844913839
DupasRobinson_2013a,5.0,3.0,0.0962584286820556,0.0323967603239676,1,0.009485962545469
DupasRobinson_2013a,6.0,4.0,0.098703285203556,0.0318968103189681,1,0.0131530372859879
DupasRobinson_2013a,7.0,4.0,0.147438551027168,0.0464953504649535,0,
DupasRobinson_2013a,8.0,4.0,0.2635596488740762,0.263973602639736,1,0.0242904844913839
DupasRobinson_2013a,9.0,5.0,0.2673598892037507,0.3006699330066993,1,0.009485962545469
DupasRobinson_2013a,10.0,6.0,0.2136237843901976,0.245975402459754,1,0.0131530372859879
DupasRobinson_2013a,11.0,6.0,0.0682536768435212,0.0587941205879412,0,
DupasRobinson_2013a,12.0,6.0,0.3738552996427182,0.383961603839616,1,0.0242904844913839
DupasRobinson_2013a,13.0,7.0,0.6900589213791563,0.6838316168383162,1,0.0098331455786921
DupasRobinson_2013a,14.0,8.0,0.4854171739578984,0.4835516448355164,1,0.0131952323424951
DupasRobinson_2013a,15.0,8.0,0.8357910602412194,0.8445155484451555,0,
DupasRobinson_2013a,16.0,8.0,0.5103309271788401,0.5112488751124887,1,0.0242897544433064
DupasRobinson_2013a,17.0,9.0,0.0888383474507224,0.0920907909209079,1,0.0100255088463656
DupasRobinson_2013a,18.0,10.0,0.1699945294766149,0.1818818118188181,1,0.0128164626040039
DupasRobinson_2013a,19.0,10.0,0.9267424466769066,0.9502049795020496,0,
DupasRobinson_2013a,20.0,10.0,0.66377611485511,0.6901309869013099,1,0.0243748094483271
DupasRobinson_2013a,21.0,11.0,0.0638230277837193,0.0590940905909409,1,0.0100255088463656
DupasRobinson_2013a,22.0,12.0,0.1420604546814822,0.1401859814018598,1,0.0128164626040039
DupasRobinson_2013a,23.0,12.0,0.6908608508321203,0.7138286171382862,0,
DupasRobinson_2013a,24.0,12.0,0.7220042179647486,0.7481251874812519,1,0.0243748094483271
DupasRobinson_2013a,25.0,13.0,0.1986873299973151,0.2055794420557944,1,0.0101105126482815
DupasRobinson_2013a,26.0,14.0,0.3833604169144445,0.3999600039996,1,0.0128484639923495
DupasRobinson_2013a,27.0,14.0,0.4083853142608549,0.4706529347065293,0,
DupasRobinson_2013a,28.0,14.0,0.9871450864419482,0.99000099990001,1,0.0288524562478651
DupasRobinson_2013a,29.0,15.0,0.1314692375128402,0.1350864913508649,1,0.009485962545469
DupasRobinson_2013a,30.0,16.0,0.1129783402492997,0.1125887411258874,1,0.0131530372859879
DupasRobinson_2013a,31.0,16.0,0.1993602496841168,0.2460753924607539,0,
DupasRobinson_2013a,32.0,16.0,0.8273559040874635,0.831916808319168,1,0.0242904844913839
DupasRobinson_2013a,33.0,17.0,0.0971400199848755,0.0973902609739026,1,0.009485962545469
DupasRobinson_2013a,34.0,18.0,0.0891403237674489,0.088991100889911,1,0.0131530372859879
DupasRobinson_2013a,35.0,18.0,0.1332271430027342,0.1773822617738226,0,
DupasRobinson_2013a,36.0,18.0,0.6188103573126476,0.6174382561743825,1,0.0242904844913839
DupasRobinson_2013a,37.0,19.0,0.0178883351458441,0.0178982101789821,1,0.009485962545469
DupasRobinson_2013a,38.0,20.0,0.0519673883679083,0.0491950804919508,1,0.0131530372859879
DupasRobinson_2013a,39.0,20.0,0.9814598255422062,0.9838016198380162,0,
DupasRobinson_2013a,40.0,20.0,0.6561946188508483,0.6662333766623337,1,0.0242904844913839
DupasRobinson_2013a,41.0,21.0,0.3671907061840905,0.5671432856714329,1,0.0140698307495388
DupasRobinson_2013a,42.0,21.0,0.3434768066649168,0.4243575642435756,0,
DupasRobinson_2013a,43.0,21.0,0.4325613519938933,0.6873312668733127,1,0.024151331892564
DupasRobinson_2013a,44.0,22.0,0.5566752044307736,0.5633436656334366,1,0.0117462084151014
DupasRobinson_2013a,45.0,22.0,0.2938393697139222,0.3235676432356764,0,
DupasRobinson_2013a,46.0,22.0,0.6802108339302835,0.6831316868313169,1,0.0320836568000204
DupasRobinson_2013a,47.0,23.0,0.0774433729772219,0.0782921707829217,1,0.0101088011954004
DupasRobinson_2013a,48.0,24.0,0.1464842073021207,0.156984301569843,1,0.0136621401057988
DupasRobinson_2013a,49.0,24.0,0.9237881511642178,0.9494050594940506,0,
DupasRobinson_2013a,50.0,24.0,0.576687315413886,0.6077392260773923,1,0.0245558800885247
DupasRobinson_2013a,51.0,25.0,0.1680112386754799,0.1697830216978302,1,0.0136621401057988
DupasRobinson_2013a,52.0,25.0,0.681768234560142,0.7044295570442956,0,
DupasRobinson_2013a,53.0,25.0,0.7670905888694162,0.7843215678432157,1,0.0245558800885247
DupasRobinson_2013a,54.0,26.0,0.1906353985694399,0.1978802119788021,1,0.0095841272308879
DupasRobinson_2013a,55.0,27.0,0.1867473482500928,0.1863813618638136,1,0.0140172916103213
DupasRobinson_2013a,56.0,27.0,0.2498196369227791,0.3088691130886911,0,
DupasRobinson_2013a,57.0,27.0,0.9998855699500956,1.0,1,0.0244589169731684
DupasRobinson_2013a,58.0,28.0,0.1152217738336252,0.1141885811418858,1,0.0140172916103213
DupasRobinson_2013a,59.0,28.0,0.1771484440322152,0.232976702329767,0,
DupasRobinson_2013a,60.0,28.0,0.7130518034676167,0.7142285771422858,1,0.0244589169731684
DupasRobinson_2013a,61.0,29.0,0.092860967300727,0.0902909709029097,1,0.0140172916103213
DupasRobinson_2013a,62.0,29.0,0.9162175365166668,0.9254074592540746,0,
DupasRobinson_2013a,63.0,29.0,0.5299504760606665,0.5461453854614539,1,0.0244589169731684
DupasRobinson_2013a,64.0,30.0,0.2292539105564078,0.2552744725527447,1,0.0164189835556814
DupasRobinson_2013a,65.0,31.0,0.2313427252725024,0.2581741825817418,1,0.0228220433304379
DupasRobinson_2013a,66.0,31.0,0.7506908283302383,0.8358164183581642,0,
DupasRobinson_2013a,67.0,31.0,0.2080561441931765,0.207979202079792,1,0.0237083848804136
DupasRobinson_2013a,68.0,32.0,0.2401832123662712,0.2521747825217478,1,0.0228220433304379
DupasRobinson_2013a,69.0,32.0,0.692580141204538,0.7218278172182782,0,
DupasRobinson_2013a,70.0,32.0,0.2136554196027374,0.2195780421957804,1,0.0237083848804136
DupasRobinson_2013a,71.0,33.0,0.1053659768852916,0.113988601139886,1,0.0152525867094369
DupasRobinson_2013a,72.0,34.0,0.1099267814662822,0.1110888911108889,1,0.0220832024778728
DupasRobinson_2013a,73.0,34.0,0.0318446032517076,0.0402959704029597,0,
DupasRobinson_2013a,74.0,34.0,0.8744755975657725,0.881011898810119,1,0.0234881030574678
DupasRobinson_2013a,75.0,35.0,0.0981346223057596,0.0984901509849015,1,0.0220832024778728
DupasRobinson_2013a,76.0,35.0,0.0112074621306061,0.0111988801119888,0,
DupasRobinson_2013a,77.0,35.0,0.9286092428817254,0.9326067393260674,1,0.0234881030574678
DupasRobinson_2013a,78.0,36.0,0.0544562865050774,0.0510948905109489,1,0.0220832024778728
DupasRobinson_2013a,79.0,36.0,0.3146425657422159,0.3441655834416558,0,
DupasRobinson_2013a,80.0,36.0,0.4693413445686303,0.4884511548845116,1,0.0234881030574678
FehrGoette_2007,1.0,1.0,0.002944957538603,9.999000099990002e-05,1,0.0261904761904761
FehrGoette_2007,2.0,2.0,0.0004838897972844,0.0002999700029997,1,0.0237284408899462
FehrGoette_2007,3.0,3.0,0.0003478110774468,0.0001999800019998,1,0.0230031063741113
FehrGoette_2007,4.0,4.0,0.0003625554029879,9.999000099990002e-05,1,0.0261904761904761
FehrGoette_2007,5.0,5.0,5.164061580385241e-05,9.999000099990002e-05,1,0.0237284408899462
FehrGoette_2007,6.0,6.0,3.001097405305632e-05,9.999000099990002e-05,1,0.0230031063741113
FehrGoette_2007,7.0,7.0,0.0358536408420686,0.0471952804719528,1,0.0968742388228897
FehrGoette_2007,8.0,8.0,0.0471430580903217,0.0763923607639236,1,0.1075089578825275
FehrGoette_2007,9.0,9.0,0.0262169723864663,0.1006899310068993,1,0.1911470593843321
FehrGoette_2007,10.0,9.0,0.4093967583319604,0.3585641435856414,1,0.0933965467907012
FehrGoette_2007,11.0,10.0,0.1860916517270478,0.2811718828117188,1,0.2592668894183234
FehrGoette_2007,12.0,10.0,0.0327555602132497,0.1997800219978002,1,0.3175256575837826
FehrGoette_2007,13.0,10.0,0.4150969931725369,0.3643635636436356,1,0.0934261111497432
FieldJayachandranPande_2010,1.0,1.0,0.062192799407339,0.0706929307069293,1,0.0356767551163214
FieldJayachandranPande_2010,2.0,1.0,0.2093242315176132,0.3493650634936506,1,0.0757051008664693
FieldJayachandranPande_2010,3.0,1.0,0.2615626847340428,0.2434756524347565,1,0.0312303184745861
FieldJayachandranPande_2010,4.0,2.0,0.5249019719948567,0.7489251074892511,1,0.0356767551163214
FieldJayachandranPande_2010,5.0,2.0,0.6162966407959386,0.4487551244875512,1,0.0757051008664693
FieldJayachandranPande_2010,6.0,2.0,0.413721176716885,0.6767323267673233,1,0.0312303184745861
FieldJayachandranPande_2010,7.0,3.0,0.0444390787220638,0.0437956204379562,1,0.0356767551163214
FieldJayachandranPande_2010,8.0,3.0,0.0638327136652659,0.017998200179982,1,0.0757051008664693
FieldJayachandranPande_2010,9.0,3.0,0.0089606290514777,0.0687931206879312,1,0.0312303184745861
FieldJayachandranPande_2010,10.0,4.0,0.0885311150680373,0.0901909809019098,1,0.0359291800021609
FieldJayachandranPande_2010,11.0,4.0,0.0073174387300156,0.0033996600339966,1,0.0753981494264089
FieldJayachandranPande_2010,12.0,4.0,0.0012178646160015,0.0067993200679932,1,0.0316140068781871
FieldPandePappRigol_2013,1.0,1.0,0.0443635080331156,0.0511948805119488,1,0.0112203350699418
FieldPandePappRigol_2013,2.0,2.0,0.0397010733810155,0.0462953704629537,1,0.0114336392343079
FieldPandePappRigol_2013,3.0,3.0,0.2300861986212664,0.2384761523847615,1,0.0112203350699418
FieldPandePappRigol_2013,4.0,4.0,0.1797142372705855,0.1950804919508049,1,0.0114336392343079
FieldPandePappRigol_2013,5.0,5.0,0.9701086436679792,0.9718028197180282,1,0.0112203350699418
FieldPandePappRigol_2013,6.0,6.0,0.9495065512255096,0.948905109489051,1,0.0114336392343079
FieldPandePappRigol_2013,7.0,7.0,0.6948499034245865,0.7077292270772922,1,0.0112203350699418
FieldPandePappRigol_2013,8.0,8.0,0.5342562879068069,0.5561443855614439,1,0.0114336392343079
FieldPandePappRigol_2013,9.0,9.0,0.0403922258887513,0.0481951804819518,1,0.0112203350699418
FieldPandePappRigol_2013,10.0,10.0,0.0390707523598533,0.0475952404759524,1,0.0114336392343079
FieldPandePappRigol_2013,11.0,11.0,0.0486344885906809,0.0516948305169483,1,0.0112203350699418
FieldPandePappRigol_2013,12.0,12.0,0.0458224641160189,0.0486951304869513,1,0.0114336392343079
FieldPandePappRigol_2013,13.0,13.0,0.6802740604325206,0.7068293170682932,1,0.0112203350699418
FieldPandePappRigol_2013,14.0,14.0,0.6408295448318164,0.6659334066593341,1,0.0114336392343079
FieldPandePappRigol_2013,15.0,15.0,0.6989004143647016,0.7106289371062894,1,0.0112203350699418
FieldPandePappRigol_2013,16.0,16.0,0.7197293838950649,0.7371262873712628,1,0.0114336392343079
FieldPandePappRigol_2013,17.0,17.0,0.69822752775004,0.7141285871412859,1,0.0112203350699418
FieldPandePappRigol_2013,18.0,18.0,0.6652021383712273,0.6775322467753224,1,0.0114336392343079
FieldPandePappRigol_2013,19.0,19.0,0.750301096319105,0.7598240175982401,1,0.0112203350699418
FieldPandePappRigol_2013,20.0,20.0,0.8212267438643313,0.8313168683131686,1,0.0114336392343079
FieldPandePappRigol_2013,21.0,21.0,0.3307538058317908,0.4100589941005899,1,0.0112203350699418
FieldPandePappRigol_2013,22.0,22.0,0.3343920309297461,0.4161583841615838,1,0.0114336392343079
FieldPandePappRigol_2013,23.0,23.0,0.0483642348373958,0.0452954704529547,1,0.0112203350699418
FieldPandePappRigol_2013,24.0,24.0,0.0648112748580097,0.071992800719928,1,0.0114336392343079
FieldPandePappRigol_2013,25.0,25.0,0.0163425732049925,0.002999700029997,1,0.0099148450115353
FieldPandePappRigol_2013,26.0,26.0,0.0157700611232521,0.0037996200379962,1,0.0150748951890687
FieldPandePappRigol_2013,27.0,27.0,0.0167151575580997,0.0183981601839816,1,0.0105903258706495
FieldPandePappRigol_2013,28.0,28.0,0.0118873567677716,0.0148985101489851,1,0.0156199206777622
FieldPandePappRigol_2013,29.0,29.0,0.011728565632251,0.0084991500849915,1,0.0098830756364706
FieldPandePappRigol_2013,30.0,30.0,0.0067221555049542,0.0031996800319968,1,0.0153773604357704
FieldPandePappRigol_2013,31.0,31.0,0.0030515876144824,0.0031996800319968,1,0.0099148450115353
FieldPandePappRigol_2013,32.0,32.0,0.0024222248047085,0.0025997400259974,1,0.0150748951890687
FieldPandePappRigol_2013,33.0,33.0,0.0159100300744533,0.0170982901709829,1,0.0105903258706495
FieldPandePappRigol_2013,34.0,34.0,0.010270962988159,0.0127987201279872,1,0.0156199206777622
FieldPandePappRigol_2013,35.0,35.0,0.008422523966712,0.0075992400759924,1,0.0098830756364706
FieldPandePappRigol_2013,36.0,36.0,0.0024049145798309,0.001999800019998,1,0.0153773604357704
FieldPandePappRigol_2013,37.0,37.0,0.0064939591334674,0.0083991600839916,1,0.0098171203941783
FieldPandePappRigol_2013,38.0,38.0,0.006588677393252,0.0083991600839916,1,0.0150131934055763
FieldPandePappRigol_2013,39.0,39.0,0.0187481271800061,0.0207979202079792,1,0.0106718299792959
FieldPandePappRigol_2013,40.0,40.0,0.0107252834095689,0.0134986501349865,1,0.016254386476302
FieldPandePappRigol_2013,41.0,41.0,0.0266254260106873,0.0268973102689731,1,0.0099581984447343
FieldPandePappRigol_2013,42.0,42.0,0.0078750582469925,0.007999200079992,1,0.0155702600992839
FieldPandePappRigol_2013,43.0,43.0,0.0132219887701725,0.014998500149985,1,0.0098308590463082
FieldPandePappRigol_2013,44.0,44.0,0.0106723741500161,0.0136986301369863,1,0.0149282061666675
FieldPandePappRigol_2013,45.0,45.0,0.0137817690423611,0.0154984501549845,1,0.0106880075483014
FieldPandePappRigol_2013,46.0,46.0,0.0077897133845797,0.0100989901009899,1,0.0163546959607687
FieldPandePappRigol_2013,47.0,47.0,0.0266254260106873,0.0268973102689731,1,0.0099581984447343
FieldPandePappRigol_2013,48.0,48.0,0.0078750582469925,0.007999200079992,1,0.0155702600992839
FieldPandePappRigol_2013,49.0,49.0,0.010644510654306,0.0100989901009899,1,0.0086284953395472
FieldPandePappRigol_2013,50.0,50.0,0.0119776720040567,0.0143985601439856,1,0.012847424195279
FieldPandePappRigol_2013,51.0,51.0,0.0139374445648579,0.0102989701029897,1,0.0086284953395472
FieldPandePappRigol_2013,52.0,52.0,0.015228613139346,0.0153984601539846,1,0.012847424195279
FieldPandePappRigol_2013,53.0,53.0,0.0152553456728655,0.0107989201079892,1,0.0086284953395472
FieldPandePappRigol_2013,54.0,54.0,0.0153738913067932,0.0158984101589841,1,0.012847424195279
FieldPandePappRigol_2013,55.0,55.0,0.0771334914526097,0.0812918708129187,1,0.0086284953395472
FieldPandePappRigol_2013,56.0,56.0,0.0763564524524361,0.0896910308969103,1,0.012847424195279
FieldPandePappRigol_2013,57.0,57.0,0.3660254749609236,0.3977602239776022,1,0.0086284953395472
FieldPandePappRigol_2013,58.0,58.0,0.3278184878679551,0.3865613438656134,1,0.012847424195279
FieldPandePappRigol_2013,59.0,59.0,0.8909985325303806,0.9022097790220978,1,0.0086284953395472
FieldPandePappRigol_2013,60.0,60.0,0.6458524925488001,0.6623337666233376,1,0.012847424195279
FieldPandePappRigol_2013,61.0,61.0,0.2721417977018319,0.3625637436256374,1,0.0086284953395472
FieldPandePappRigol_2013,62.0,62.0,0.3113402073839166,0.3518648135186481,1,0.012847424195279
FieldPandePappRigol_2013,63.0,63.0,0.028261120663567,0.0261973802619738,1,0.0098830756364706
FieldPandePappRigol_2013,64.0,64.0,0.0467324348661887,0.0468953104689531,1,0.0141913875692996
FieldPandePappRigol_2013,65.0,65.0,0.0693694829425577,0.0713928607139286,1,0.0097058440085399
FieldPandePappRigol_2013,66.0,66.0,0.07363139885201,0.0762923707629237,1,0.013871382535829
FieldPandePappRigol_2013,67.0,67.0,0.0715553624358449,0.0703929607039296,1,0.0096929682298483
FieldPandePappRigol_2013,68.0,68.0,0.175701189279175,0.1888811118888111,1,0.0144249631040219
FieldPandePappRigol_2013,69.0,69.0,0.010077077467123,0.0125987401259874,1,0.0096264974273758
FieldPandePappRigol_2013,70.0,70.0,0.0027830664189297,0.0035996400359964,1,0.0141642996772463
FieldPandePappRigol_2013,71.0,71.0,0.0061506102591072,0.0081991800819918,1,0.0096264974273758
FieldPandePappRigol_2013,72.0,72.0,0.0031245137672615,0.0054994500549945,1,0.0141642996772463
FieldPandePappRigol_2013,73.0,73.0,0.025946161990955,0.0126987301269873,1,0.0096264974273758
FieldPandePappRigol_2013,74.0,74.0,0.0195272078993506,0.0093990600939906,1,0.0141642996772463
FieldPandePappRigol_2013,75.0,75.0,0.0158172644114444,0.0004999500049995,1,0.0183290152971676
FieldPandePappRigol_2013,76.0,75.0,0.0518090506733914,0.0227977202279772,1,0.0105778242965309
FieldPandePappRigol_2013,77.0,76.0,0.0143307999756281,0.0005999400059994,1,0.0175170460339902
FieldPandePappRigol_2013,78.0,76.0,0.0592077361726238,0.0240975902409759,1,0.011565217144326
FieldPandePappRigol_2013,79.0,77.0,0.0357409335799307,0.0081991800819918,1,0.0149376912225019
FieldPandePappRigol_2013,80.0,77.0,0.1867912795767266,0.1743825617438256,1,0.0261259463152101
FieldPandePappRigol_2013,81.0,78.0,0.0533607601988262,0.017998200179982,1,0.018799611619648
FieldPandePappRigol_2013,82.0,78.0,0.2016102082043815,0.1882811718828117,1,0.0280402166025775
FieldPandePappRigol_2013,83.0,79.0,0.0698814607597945,0.0688931106889311,1,0.0219874637662183
FieldPandePappRigol_2013,84.0,79.0,0.0522211853430725,0.0502949705029497,1,0.0432393772686784
FieldPandePappRigol_2013,85.0,80.0,0.0745033028846426,0.0741925807419258,1,0.0258859149564329
FieldPandePappRigol_2013,86.0,80.0,0.1096673440672827,0.1036896310368963,1,0.0368746640020147
FieldPandePappRigol_2013,87.0,81.0,0.0327542533826149,0.0026997300269973,1,0.0167072721327266
FieldPandePappRigol_2013,88.0,81.0,0.129968723612529,0.0967903209679032,1,0.0091992225851287
FieldPandePappRigol_2013,89.0,82.0,0.0243156334190359,0.0012998700129987,1,0.0203801372140983
FieldPandePappRigol_2013,90.0,82.0,0.0900291042317323,0.0451954804519548,1,0.0104786669625013
FieldPandePappRigol_2013,91.0,83.0,0.0168484599750703,0.0030996900309969,1,0.0099539818459165
FieldPandePappRigol_2013,92.0,83.0,0.0383653826609342,0.1461555959963603,1,0.6574666295536286
FieldPandePappRigol_2013,93.0,84.0,0.0169350582014931,0.003999600039996,1,0.016020293431257
FieldPandePappRigol_2013,94.0,84.0,0.1927943034688605,0.2674021838034577,1,0.6497457021697349
FieldPandePappRigol_2013,95.0,85.0,0.0287773549934965,0.0008999100089991,1,0.0155248218846802
FieldPandePappRigol_2013,96.0,85.0,0.096356685053168,0.0625937406259374,1,0.0111692759400992
FieldPandePappRigol_2013,97.0,86.0,0.0257903731709376,0.0005999400059994,1,0.021025028582666
FieldPandePappRigol_2013,98.0,86.0,0.0888073244102022,0.0505949405059494,1,0.0121312755987632
FieldPandePappRigol_2013,99.0,87.0,0.0338558981197442,0.0005999400059994,1,0.0199443344484478
FieldPandePappRigol_2013,100.0,87.0,0.0606518103267457,0.011998800119988,1,0.0178812190600928
FieldPandePappRigol_2013,101.0,88.0,0.0256335307135131,0.0002999700029997,1,0.0195034818397548
FieldPandePappRigol_2013,102.0,88.0,0.0461894018074508,0.004999500049995,1,0.0165034116781013
FieldPandePappRigol_2013,103.0,89.0,0.0007495538941516,0.0005999400059994,1,0.0183290152971676
FieldPandePappRigol_2013,104.0,89.0,0.0320624755363532,0.033996600339966,1,0.0105778242965309
FieldPandePappRigol_2013,105.0,90.0,0.0015052126796105,0.000999900009999,1,0.0175170460339902
FieldPandePappRigol_2013,106.0,90.0,0.0595202407496183,0.060993900609939,1,0.011565217144326
FieldPandePappRigol_2013,107.0,91.0,0.0069083712196145,0.005999400059994,1,0.0149376912225019
FieldPandePappRigol_2013,108.0,91.0,0.3076256372903071,0.3128687131286871,1,0.0261259463152101
FieldPandePappRigol_2013,109.0,92.0,0.0126899610315022,0.0141985801419858,1,0.018799611619648
FieldPandePappRigol_2013,110.0,92.0,0.3609637179726246,0.3644635536446355,1,0.0280402166025775
FieldPandePappRigol_2013,111.0,93.0,0.0632196621975166,0.0633936606339366,1,0.0219874637662183
FieldPandePappRigol_2013,112.0,93.0,0.0479982676291814,0.0478952104789521,1,0.0432393772686784
FieldPandePappRigol_2013,113.0,94.0,0.0718525671492689,0.0728927107289271,1,0.0258859149564329
FieldPandePappRigol_2013,114.0,94.0,0.1046995983643005,0.0993900609939006,1,0.0368746640020147
FieldPandePappRigol_2013,115.0,95.0,0.0040287395663239,0.0030996900309969,1,0.0167072721327266
FieldPandePappRigol_2013,116.0,95.0,0.1356530311510319,0.1353864613538646,1,0.0091992225851287
FieldPandePappRigol_2013,117.0,96.0,0.002616379504325,0.0023997600239976,1,0.0203801372140983
FieldPandePappRigol_2013,118.0,96.0,0.0886373887164693,0.0835916408359164,1,0.0104786669625013
FieldPandePappRigol_2013,119.0,97.0,0.0031922255651979,0.0031996800319968,1,0.0099539818459165
